user_id,trips,traj_id
305,"['-73.97921219,40.75889589,2012-04-12 08:06:51', '-73.97921219,40.75889589,2012-04-13 08:04:05', '-73.9521382,40.78129022,2012-04-13 21:06:37', '-73.97776015,40.68444073,2012-04-14 15:07:58', '-73.95514369,40.77925782,2012-04-14 19:26:01', '-73.95351581,40.7783768,2012-04-14 19:38:18', '-73.95599549,40.77874939,2012-04-15 11:38:37', '-73.9899354,40.723202,2012-04-15 12:47:07', '-73.97921219,40.75889589,2012-04-16 08:18:19']",train_2140
305,"['-73.97921219,40.75889589,2012-04-23 07:49:14', '-73.97406975,40.75673069,2012-04-23 09:00:54', '-73.97921219,40.75889589,2012-04-24 08:30:07', '-73.97921219,40.75889589,2012-04-25 08:04:30', '-73.97921219,40.75889589,2012-04-26 08:00:23']",train_2141
306,"['-73.97408009,40.76450261,2012-04-21 13:38:15', '-73.97971151,40.7656821,2012-04-22 00:16:49', '-73.92345871,40.75465044,2012-04-22 22:13:30']",train_2142
306,"['-73.91609872,40.76442654,2012-04-23 23:44:15', '-73.91651782,40.76465036,2012-04-24 02:03:49', '-73.97408009,40.76450261,2012-04-24 18:20:16']",train_2143
306,"['-73.92148733,40.7666966,2012-05-06 15:26:36', '-73.98413296,40.76118102,2012-05-06 15:59:09', '-73.98401589,40.7600187,2012-05-06 18:57:29']",train_2144
306,"['-73.97408009,40.76450261,2012-05-08 09:23:59', '-73.97714585,40.76402317,2012-05-08 11:56:35', '-73.97408009,40.76450261,2012-05-08 18:38:55']",train_2145
306,"['-73.96258484,40.75819319,2012-05-10 18:33:32', '-73.97408009,40.76450261,2012-05-11 16:55:15', '-73.97971151,40.7656821,2012-05-12 00:13:53', '-73.98124962,40.76342142,2012-05-12 23:53:00', '-73.98701743,40.76421263,2012-05-13 02:45:48', '-73.9675194,40.76281238,2012-05-13 18:52:57']",train_2146
306,"['-73.97408009,40.76450261,2012-05-15 16:58:33', '-73.97408009,40.76450261,2012-05-16 09:56:45', '-73.97658359,40.76559121,2012-05-16 19:30:52']",train_2147
306,"['-73.97408009,40.76450261,2012-05-25 16:30:20', '-73.92498404,40.75516499,2012-05-25 23:53:44', '-73.97658359,40.76559121,2012-05-26 23:44:50']",train_2148
306,"['-73.97408009,40.76450261,2012-06-08 17:09:51', '-73.99594545,40.67352655,2012-06-09 08:34:34', '-73.97408009,40.76450261,2012-06-09 09:36:38', '-73.97653194,40.68430926,2012-06-10 08:52:39']",train_2149
307,"['-74.00519371,40.74706189,2012-05-06 15:56:28', '-73.99593566,40.72173557,2012-05-06 18:32:02', '-73.98138,40.74697,2012-05-07 10:47:14']",train_2150
307,"['-73.74508381,40.72992554,2012-05-14 14:21:38', '-73.89850616,40.74039647,2012-05-15 13:14:37', '-73.80937645,40.76439893,2012-05-15 15:02:10', '-73.81954351,40.76504877,2012-05-16 05:31:02', '-73.73820397,40.75406342,2012-05-16 17:55:53', '-73.81900358,40.76518361,2012-05-17 17:25:21']",train_2151
307,"['-73.8334465,40.78322232,2012-06-07 17:17:07', '-73.81001472,40.69902344,2012-06-08 07:39:24', '-73.97377968,40.7629749,2012-06-08 08:22:46', '-73.99357639,40.7507948,2012-06-08 09:27:27', '-73.9033556,40.74576137,2012-06-08 10:18:16']",train_2152
307,"['-73.81900358,40.76518361,2012-07-02 16:56:48', '-73.91210859,40.75364622,2012-07-03 14:30:56', '-73.90970707,40.75271884,2012-07-03 15:16:18', '-73.8364432,40.7715858,2012-07-03 18:23:06']",train_2153
308,"['-73.99221104,40.75044987,2012-04-03 19:27:32', '-73.98138,40.74697,2012-04-04 08:00:50', '-74.00611595,40.74131916,2012-04-04 20:08:46']",train_2154
308,"['-73.99878781,40.72935086,2012-04-20 23:50:20', '-73.998515,40.729658,2012-04-20 23:51:09', '-73.99914265,40.72800678,2012-04-21 01:28:42']",train_2155
308,"['-74.00792356,40.70833916,2012-05-10 13:04:57', '-74.00792356,40.70833916,2012-05-10 13:04:57', '-73.99245221,40.73400887,2012-05-10 17:18:04']",train_2156
308,"['-73.98225698,40.749085,2012-05-15 20:27:05', '-73.99245221,40.73400887,2012-05-16 17:32:43', '-73.98387815,40.74489233,2012-05-16 20:13:57', '-73.98893999,40.73878324,2012-05-17 18:34:48']",train_2157
308,"['-73.98708344,40.72036369,2012-08-10 22:07:31', '-73.99357639,40.7507948,2012-08-11 12:41:34', '-74.07433033,40.81348443,2012-08-11 14:33:57']",train_2158
308,"['-73.97515449,40.75103293,2012-10-26 13:45:50', '-73.97381721,40.7501685,2012-10-26 14:49:58', '-73.955709,40.768369,2012-10-26 23:46:45']",train_2159
308,"['-73.98138,40.74697,2012-11-16 20:17:55', '-73.98399867,40.74393866,2012-11-17 01:27:12', '-73.98681104,40.72907045,2012-11-17 13:29:59']",train_2160
308,"['-73.98138,40.74697,2012-12-11 08:15:59', '-73.98471032,40.74270792,2012-12-11 20:39:47', '-73.98626804,40.75648987,2012-12-12 12:54:54']",train_2161
309,"['-73.97335052,40.78911988,2012-04-09 16:54:00', '-73.995159,40.7397312,2012-04-09 19:07:48', '-73.995159,40.7397312,2012-04-09 19:07:48', '-73.97350073,40.77142562,2012-04-10 14:06:31', '-73.95687103,40.76019568,2012-04-11 11:12:34', '-73.94186321,40.80621522,2012-04-11 20:43:47', '-73.94624881,40.80774561,2012-04-11 21:37:55', '-73.954047,40.774772,2012-04-12 19:58:59', '-73.9567852,40.77352188,2012-04-13 10:28:34', '-73.95687103,40.76019568,2012-04-13 17:04:29', '-73.97350073,40.77142562,2012-04-13 18:46:33', '-73.97350073,40.77142562,2012-04-14 09:22:42']",train_2162
309,"['-73.96155742,40.75976949,2012-04-17 16:06:37', '-73.94624881,40.80774561,2012-04-17 20:02:30', '-73.96752477,40.76012254,2012-04-18 16:30:58']",train_2163
309,"['-73.97867844,40.75868265,2012-05-05 14:50:00', '-74.00347051,40.73819586,2012-05-05 17:46:55', '-73.967963,40.80232143,2012-05-05 19:42:51', '-73.96661282,40.77792543,2012-05-06 17:14:18', '-73.95687103,40.76019568,2012-05-07 11:29:50']",train_2164
309,"['-73.96772861,40.78411592,2012-05-10 16:06:44', '-73.97350073,40.77142562,2012-05-11 13:53:07', '-73.98936,40.728596,2012-05-11 18:51:10', '-73.98171902,40.72651075,2012-05-12 09:16:04', '-73.98137569,40.72664084,2012-05-12 17:48:41']",train_2165
309,"['-73.98700595,40.76119393,2012-05-27 00:57:38', '-73.9590168,40.78418091,2012-05-27 10:33:29', '-73.96306124,40.79884088,2012-05-27 20:14:52']",train_2166
309,"['-73.96772861,40.78411592,2012-07-07 16:07:31', '-73.95938777,40.76434653,2012-07-08 14:52:52', '-73.97350073,40.77142562,2012-07-09 06:40:27', '-73.98626804,40.75648987,2012-07-09 12:32:17']",train_2167
310,"['-73.87066385,40.67284344,2012-04-04 14:21:48', '-73.8706294,40.67284108,2012-04-04 14:22:08', '-73.87238084,40.67396185,2012-04-04 14:22:31']",train_2168
310,"['-73.87066385,40.67284344,2012-04-07 13:06:39', '-73.8706294,40.67284108,2012-04-07 13:06:57', '-73.87066385,40.67284344,2012-04-08 10:18:24', '-73.8706294,40.67284108,2012-04-08 12:09:03']",train_2169
310,"['-73.87066385,40.67284344,2012-04-10 13:59:12', '-73.8706294,40.67284108,2012-04-10 14:00:44', '-73.99357639,40.7507948,2012-04-10 14:09:57', '-73.87288043,40.67286343,2012-04-10 20:34:52', '-73.87066385,40.67284344,2012-04-11 06:43:33', '-73.8706294,40.67284108,2012-04-11 06:43:52', '-73.87288043,40.67286343,2012-04-12 01:20:32']",train_2170
310,"['-73.87238084,40.67396185,2012-04-13 22:13:56', '-73.87262821,40.67282676,2012-04-13 22:14:25', '-73.87066385,40.67284344,2012-04-14 22:07:41', '-73.87066385,40.67284344,2012-04-14 23:56:46', '-73.8706294,40.67284108,2012-04-14 23:57:04', '-73.87066385,40.67284344,2012-04-15 16:16:56', '-73.8706294,40.67284108,2012-04-15 16:17:10', '-73.8706294,40.67284108,2012-04-16 06:31:19']",train_2171
310,"['-73.87066385,40.67284344,2012-04-19 14:58:54', '-73.8706294,40.67284108,2012-04-19 14:59:12', '-73.8706294,40.67284108,2012-04-20 07:41:53', '-73.87066385,40.67284344,2012-04-20 07:42:12', '-73.87288043,40.67286343,2012-04-20 23:48:24', '-73.87066385,40.67284344,2012-04-21 10:40:27', '-73.87066385,40.67284344,2012-04-22 08:31:31', '-73.8706294,40.67284108,2012-04-22 08:31:47']",train_2172
310,"['-73.87164116,40.67294068,2012-04-24 06:10:30', '-73.87066385,40.67284344,2012-04-24 06:12:31', '-73.8706294,40.67284108,2012-04-24 07:22:58', '-73.87164116,40.67294068,2012-04-24 07:25:39', '-73.87164116,40.67294068,2012-04-24 14:09:32', '-73.87164116,40.67294068,2012-04-25 08:15:43', '-73.87066385,40.67284344,2012-04-25 08:17:29', '-73.8706294,40.67284108,2012-04-25 08:18:20', '-73.8706294,40.67284108,2012-04-25 10:49:36']",train_2173
310,"['-73.8706294,40.67284108,2012-04-27 16:41:55', '-73.87164116,40.67294068,2012-04-27 16:48:35', '-73.87262821,40.67282676,2012-04-28 00:02:49', '-73.87066385,40.67284344,2012-04-28 15:37:45', '-74.1503334,40.73685215,2012-04-28 17:13:22', '-73.8706294,40.67284108,2012-04-28 17:14:35', '-73.8706294,40.67284108,2012-04-28 23:12:53', '-73.87066385,40.67284344,2012-04-29 08:20:11', '-73.8706294,40.67284108,2012-04-29 08:20:30', '-73.87164116,40.67294068,2012-04-29 08:23:05']",train_2174
310,"['-73.87066385,40.67284344,2012-05-03 13:03:16', '-73.8706294,40.67284108,2012-05-03 13:03:38', '-73.8706294,40.67284108,2012-05-04 07:48:39']",train_2175
310,"['-73.8706294,40.67284108,2012-05-07 15:56:24', '-73.87066385,40.67284344,2012-05-08 13:49:59', '-73.8706294,40.67284108,2012-05-08 13:50:16', '-73.87238084,40.67396185,2012-05-08 13:53:09', '-73.87164116,40.67294068,2012-05-08 19:21:46', '-73.87238084,40.67396185,2012-05-09 02:08:36', '-73.8706294,40.67284108,2012-05-09 11:52:09', '-73.9503479,40.58475655,2012-05-09 19:26:14', '-73.87238084,40.67396185,2012-05-10 16:57:56']",train_2176
310,"['-73.8706294,40.67284108,2012-05-11 16:58:39', '-73.87066385,40.67284344,2012-05-11 16:59:33', '-73.87238084,40.67396185,2012-05-11 17:00:42', '-73.87288043,40.67286343,2012-05-11 17:01:13', '-73.87288043,40.67286343,2012-05-12 01:44:09', '-73.87066385,40.67284344,2012-05-12 06:40:45', '-73.8706294,40.67284108,2012-05-12 06:41:48']",train_2177
310,"['-73.8706294,40.67284108,2012-05-13 11:04:58', '-73.87238084,40.67396185,2012-05-13 21:30:59', '-73.87262821,40.67282676,2012-05-13 21:31:14', '-73.87288043,40.67286343,2012-05-13 21:52:03', '-73.87066385,40.67284344,2012-05-14 17:23:43', '-73.8706294,40.67284108,2012-05-14 22:22:38', '-73.87262821,40.67282676,2012-05-15 00:44:21', '-73.87164116,40.67294068,2012-05-15 00:46:11', '-73.87262821,40.67282676,2012-05-15 14:27:46', '-73.8706294,40.67284108,2012-05-15 14:29:14', '-73.8706294,40.67284108,2012-05-15 18:55:23', '-73.87066385,40.67284344,2012-05-16 07:07:59', '-73.8706294,40.67284108,2012-05-16 07:08:16', '-73.87238084,40.67396185,2012-05-16 07:27:38', '-73.86195808,40.66860605,2012-05-16 15:09:30', '-73.86195808,40.66860605,2012-05-16 15:09:48', '-73.8706294,40.67284108,2012-05-17 05:43:42', '-73.87066385,40.67284344,2012-05-17 05:44:24', '-73.87262821,40.67282676,2012-05-17 05:48:11']",train_2178
310,"['-73.87238084,40.67396185,2012-05-18 20:30:40', '-73.8706294,40.67284108,2012-05-19 09:42:24', '-73.87066385,40.67284344,2012-05-19 09:44:37', '-73.87164116,40.67294068,2012-05-19 13:43:42']",train_2179
310,"['-73.87066385,40.67284344,2012-05-21 14:49:50', '-73.87210652,40.67537671,2012-05-22 01:29:50', '-73.86195808,40.66860605,2012-05-22 01:37:12']",train_2180
310,"['-73.87288043,40.67286343,2012-05-23 13:34:46', '-73.87238084,40.67396185,2012-05-23 13:35:08', '-73.98607622,40.75759517,2012-05-23 23:29:24']",train_2181
310,"['-73.87066385,40.67284344,2012-05-27 09:35:47', '-73.8706294,40.67284108,2012-05-27 09:36:16', '-73.87262821,40.67282676,2012-05-27 10:23:56']",train_2182
310,"['-73.8706294,40.67284108,2012-05-28 12:50:47', '-73.87066385,40.67284344,2012-05-28 12:52:09', '-73.84606361,40.75645736,2012-05-28 15:24:42', '-73.87066385,40.67284344,2012-05-29 06:13:04', '-73.8706294,40.67284108,2012-05-29 06:19:31', '-74.00483627,40.74195651,2012-05-29 15:04:50', '-74.00506007,40.74212106,2012-05-29 15:05:46', '-74.00488218,40.74184281,2012-05-29 15:06:36', '-74.00501417,40.74169544,2012-05-29 15:07:53', '-73.87238084,40.67396185,2012-05-29 21:26:47']",train_2183
310,"['-74.00488218,40.74184281,2012-05-31 14:51:55', '-74.00501417,40.74169544,2012-05-31 14:52:20', '-74.00514082,40.74107415,2012-05-31 14:52:42', '-74.00501469,40.741347,2012-05-31 14:53:10', '-74.00483627,40.74195651,2012-05-31 14:53:30', '-74.00535274,40.74093223,2012-05-31 14:54:00', '-74.00506007,40.74212106,2012-05-31 14:54:50']",train_2184
310,"['-73.87066385,40.67284344,2012-06-02 19:53:08', '-73.8706294,40.67284108,2012-06-02 21:13:36', '-73.87066385,40.67284344,2012-06-02 21:14:31', '-73.87066385,40.67284344,2012-06-03 00:04:01', '-73.87066385,40.67284344,2012-06-03 08:02:47', '-73.8706294,40.67284108,2012-06-03 08:05:17', '-73.87238084,40.67396185,2012-06-03 09:54:09', '-73.87066385,40.67284344,2012-06-04 06:54:53', '-73.87066385,40.67284344,2012-06-04 21:26:35', '-73.8706294,40.67284108,2012-06-04 21:27:30']",train_2185
310,"['-73.8706294,40.67284108,2012-06-06 06:14:55', '-73.87288043,40.67286343,2012-06-06 06:16:41', '-74.00483627,40.74195651,2012-06-06 14:56:37', '-74.00488218,40.74184281,2012-06-06 14:57:27', '-74.00482893,40.74196534,2012-06-06 15:03:07', '-74.00501417,40.74169544,2012-06-06 15:03:43', '-74.00514082,40.74107415,2012-06-06 15:04:53', '-73.996953,40.73719,2012-06-06 15:23:34', '-73.8706294,40.67284108,2012-06-07 06:59:57', '-74.00488218,40.74184281,2012-06-07 14:41:54', '-74.00483627,40.74195651,2012-06-07 14:42:30', '-74.00506007,40.74212106,2012-06-07 14:43:11', '-74.00632254,40.74248252,2012-06-07 14:46:45', '-74.17082548,40.73308,2012-06-07 17:10:23']",train_2186
310,"['-73.87288043,40.67286343,2012-06-08 21:38:56', '-73.87066385,40.67284344,2012-06-09 08:24:07', '-73.8706294,40.67284108,2012-06-09 08:24:23']",train_2187
310,"['-73.87066385,40.67284344,2012-06-10 10:07:39', '-73.8706294,40.67284108,2012-06-10 10:08:05', '-73.8706294,40.67284108,2012-06-10 17:30:57', '-73.87288043,40.67286343,2012-06-10 17:59:02', '-73.87066385,40.67284344,2012-06-11 05:27:52', '-73.8706294,40.67284108,2012-06-11 05:28:30']",train_2188
310,"['-73.87066385,40.67284344,2012-06-12 08:39:06', '-73.8706294,40.67284108,2012-06-12 08:40:29', '-73.87066385,40.67284344,2012-06-13 07:59:02', '-73.8706294,40.67284108,2012-06-13 14:50:27', '-73.87066385,40.67284344,2012-06-13 14:50:54', '-73.87238084,40.67396185,2012-06-13 21:56:12']",train_2189
310,"['-73.87066385,40.67284344,2012-06-17 06:23:48', '-73.8706294,40.67284108,2012-06-17 06:24:32', '-73.87238084,40.67396185,2012-06-17 20:53:44', '-73.87066385,40.67284344,2012-06-18 05:35:53']",train_2190
310,"['-73.87066385,40.67284344,2012-06-30 17:52:22', '-73.87066385,40.67284344,2012-06-30 20:34:24', '-73.8706294,40.67284108,2012-06-30 20:37:12', '-73.87238084,40.67396185,2012-06-30 20:37:56', '-73.87210652,40.67537671,2012-06-30 20:38:39', '-73.8706294,40.67284108,2012-06-30 22:44:57']",train_2191
310,"['-73.8706294,40.67284108,2012-07-02 06:18:41', '-73.87066385,40.67284344,2012-07-02 06:19:37', '-73.8706294,40.67284108,2012-07-03 05:55:57']",train_2192
310,"['-73.87066385,40.67284344,2012-07-04 12:41:29', '-73.8706294,40.67284108,2012-07-04 12:41:56', '-74.01106817,40.71056828,2012-07-04 19:28:27', '-74.01118577,40.70919832,2012-07-04 19:32:09', '-73.8706294,40.67284108,2012-07-05 08:01:34', '-73.87066385,40.67284344,2012-07-05 21:36:11', '-73.87238084,40.67396185,2012-07-05 21:38:18', '-73.87066385,40.67284344,2012-07-06 09:58:21', '-73.87238084,40.67396185,2012-07-06 09:59:15', '-73.87288043,40.67286343,2012-07-06 09:59:48']",train_2193
310,"['-73.8706294,40.67284108,2012-07-07 16:43:31', '-73.87066385,40.67284344,2012-07-08 11:29:48', '-73.87238084,40.67396185,2012-07-08 13:59:36']",train_2194
310,"['-74.00488218,40.74184281,2012-07-09 15:37:46', '-74.00483627,40.74195651,2012-07-09 15:38:23', '-74.00632254,40.74248252,2012-07-09 15:39:16', '-73.87066385,40.67284344,2012-07-09 18:22:33', '-73.8706294,40.67284108,2012-07-09 18:23:25']",train_2195
310,"['-73.8706294,40.67284108,2012-07-11 09:40:16', '-73.87164116,40.67294068,2012-07-11 13:46:12', '-73.8706294,40.67284108,2012-07-12 12:02:37', '-73.87066385,40.67284344,2012-07-12 14:00:05', '-73.87288043,40.67286343,2012-07-12 14:00:22', '-73.8706294,40.67284108,2012-07-12 16:53:17', '-73.87066385,40.67284344,2012-07-13 15:22:33', '-73.87066385,40.67284344,2012-07-13 15:46:56', '-73.87164116,40.67294068,2012-07-13 19:03:59']",train_2196
310,"['-73.8706294,40.67284108,2012-07-15 12:51:36', '-73.87066385,40.67284344,2012-07-15 12:52:03', '-73.87164116,40.67294068,2012-07-15 20:08:59', '-73.87288043,40.67286343,2012-07-15 21:38:57', '-73.87066385,40.67284344,2012-07-16 21:02:55', '-73.87288043,40.67286343,2012-07-16 21:03:50', '-73.8706294,40.67284108,2012-07-17 13:53:26', '-73.8706294,40.67284108,2012-07-17 16:19:15']",train_2197
310,"['-73.87066385,40.67284344,2012-07-24 08:44:13', '-73.87066385,40.67284344,2012-07-24 12:27:51', '-73.8706294,40.67284108,2012-07-24 12:29:35']",train_2198
310,"['-73.8706294,40.67284108,2012-07-28 15:05:41', '-73.87066385,40.67284344,2012-07-29 08:43:14', '-73.8706294,40.67284108,2012-07-29 08:43:47']",train_2199
310,"['-73.8706294,40.67284108,2012-07-30 09:23:42', '-73.87066385,40.67284344,2012-07-30 09:24:05', '-73.87238084,40.67396185,2012-07-30 09:26:18']",train_2200
310,"['-73.87066385,40.67284344,2012-08-17 13:27:37', '-73.8706294,40.67284108,2012-08-18 00:30:12', '-73.87066385,40.67284344,2012-08-18 10:23:16', '-73.87238084,40.67396185,2012-08-18 10:28:29']",train_2201
310,"['-73.8706294,40.67284108,2012-09-13 13:10:11', '-73.8706294,40.67284108,2012-09-14 12:31:56', '-73.87238084,40.67396185,2012-09-15 00:09:23', '-73.87066385,40.67284344,2012-09-15 14:03:30', '-73.87238084,40.67396185,2012-09-15 23:27:40']",train_2202
310,"['-73.8706294,40.67284108,2012-10-16 14:50:50', '-73.87066385,40.67284344,2012-10-16 14:51:12', '-73.87238084,40.67396185,2012-10-16 14:51:41']",train_2203
310,"['-73.87066385,40.67284344,2012-10-22 09:16:37', '-73.87288043,40.67286343,2012-10-22 18:30:45', '-73.87066385,40.67284344,2012-10-23 05:12:23']",train_2204
310,"['-73.8706294,40.67284108,2012-10-27 02:57:05', '-73.86195808,40.66860605,2012-10-27 02:58:40', '-73.8706294,40.67284108,2012-10-27 08:02:07', '-73.8706294,40.67284108,2012-10-27 08:03:59', '-73.87288043,40.67286343,2012-10-28 01:01:52', '-73.87066385,40.67284344,2012-10-28 21:49:12', '-73.87066385,40.67284344,2012-10-29 08:52:26']",train_2205
310,"['-73.87066385,40.67284344,2012-10-30 12:10:26', '-73.8706294,40.67284108,2012-10-30 12:10:42', '-73.87238084,40.67396185,2012-10-30 23:53:37', '-73.8706294,40.67284108,2012-10-31 09:12:02', '-73.87288043,40.67286343,2012-10-31 17:50:05', '-73.87238084,40.67396185,2012-10-31 17:51:07', '-73.87066385,40.67284344,2012-11-01 11:05:35']",train_2206
311,"['-74.21548963,40.66748039,2012-04-07 14:35:32', '-74.16483829,40.73420076,2012-04-07 15:14:01', '-74.17082548,40.73308,2012-04-07 15:21:13', '-74.16483829,40.73420076,2012-04-07 18:05:57', '-74.21548963,40.66748039,2012-04-07 18:29:18']",train_2207
312,"['-73.98656309,40.75688403,2012-04-08 02:38:09', '-73.98469884,40.75747159,2012-04-08 02:38:33', '-73.99512076,40.76023135,2012-04-08 03:13:19']",train_2208
312,"['-73.97793807,40.76334189,2012-04-09 21:10:24', '-73.98948267,40.75712378,2012-04-10 19:26:37', '-73.98656309,40.75688403,2012-04-10 20:58:09', '-73.99811064,40.74514799,2012-04-10 22:06:13', '-73.99803604,40.74492343,2012-04-10 22:49:10', '-73.98390111,40.75741686,2012-04-11 02:26:28', '-73.98656309,40.75688403,2012-04-11 22:06:39']",train_2209
312,"['-73.98656309,40.75688403,2012-04-13 01:30:27', '-73.98390111,40.75741686,2012-04-13 01:30:45', '-73.98663865,40.75528054,2012-04-13 16:03:00', '-73.98656309,40.75688403,2012-04-13 21:10:47', '-73.98390111,40.75741686,2012-04-14 01:57:47']",train_2210
312,"['-73.98656309,40.75688403,2012-04-18 21:24:00', '-73.98390111,40.75741686,2012-04-19 01:50:08', '-73.98656309,40.75688403,2012-04-19 22:32:41', '-73.98390111,40.75741686,2012-04-20 02:16:07', '-73.98390111,40.75741686,2012-04-20 23:22:40', '-73.98656309,40.75688403,2012-04-21 20:04:20', '-73.98390111,40.75741686,2012-04-22 02:19:13', '-73.98390111,40.75741686,2012-04-23 00:14:51', '-73.9201355,40.82507881,2012-04-23 12:47:03']",train_2211
312,"['-73.98656309,40.75688403,2012-05-06 17:12:29', '-73.98656309,40.75688403,2012-05-07 00:15:43', '-73.98390111,40.75741686,2012-05-07 00:15:58']",train_2212
312,"['-73.98656309,40.75688403,2012-05-14 01:02:54', '-73.990776,40.760989,2012-05-14 04:07:50', '-73.98200366,40.76888139,2012-05-14 12:06:37']",train_2213
312,"['-73.98656309,40.75688403,2012-05-16 01:36:05', '-73.98390111,40.75741686,2012-05-16 01:36:39', '-73.98721829,40.76034689,2012-05-16 02:52:10', '-73.98689691,40.76415462,2012-05-17 01:51:16', '-73.98390111,40.75741686,2012-05-17 03:07:38', '-73.98200366,40.76888139,2012-05-17 11:07:44']",train_2214
